Price,Close,High,Low,Open,Volume
Ticker,SBSP3.SA,SBSP3.SA,SBSP3.SA,SBSP3.SA,SBSP3.SA
Date,,,,,
2014-01-03,19.474889755249023,19.53408389326834,18.734962324357802,19.14192325812772,1251800
2014-01-06,18.66097068786621,19.18631993677429,18.53518295880087,19.053132763493377,1123600
2014-01-07,18.594379425048828,18.80895910021832,18.438995311001833,18.653573574871473,1233000
2014-01-08,18.609172821044922,19.193716112846815,18.313202159315868,18.705364168169016,837300
2014-01-09,18.217012405395508,18.905143671549546,18.128220500340447,18.594374120806016,1310400
2014-01-10,17.699066162109375,18.475989486006718,17.610274239604095,18.41679534143644,1825300
2014-01-13,17.114521026611328,17.832251544981656,17.09232410669445,17.832251544981656,1547600
2014-01-14,17.388294219970703,17.506682493245265,17.047928287131228,17.047928287131228,925500
2014-01-15,17.358699798583984,17.802656614757193,17.203315689138257,17.388297578268777,1251100
2014-01-16,17.380895614624023,17.625071616439957,17.232910971544445,17.42529086641794,782000
2014-01-17,17.477087020874023,17.72126302335378,17.136719659396405,17.514082828919594,918800
2014-01-20,17.53628158569336,17.63247153572373,17.403094415420806,17.491884921402743,303600
2014-01-21,17.787857055664062,17.847051196810213,17.773058167552612,17.802654532475863,902800
2014-01-22,18.172618865966797,18.33540381795466,17.713864609800286,17.891447039087293,1219600
2014-01-23,17.91364288330078,18.40939433114828,17.884046519182814,18.054229493935043,894100
2014-01-24,17.388294219970703,17.95063922367464,17.292104277172452,17.86924675656105,1426200
2014-01-27,16.796354293823242,17.66206949843756,16.722361263857128,17.388295710952836,1497900
2014-01-28,16.500383377075195,17.018333213304366,16.500383377075195,16.936940733276984,1157400
2014-01-29,16.115617752075195,16.52997666162414,16.041624736830894,16.337595386508713,1464000
2014-01-30,16.34499740600586,16.589173406897636,15.982433126578657,15.982433126578657,1395000
2014-01-31,16.470783233642578,16.4781826766123,16.0046282056464,16.06382233810471,921600
2014-02-03,15.612470626831055,16.04162852297865,15.605071182430269,15.982434379072076,1199900
2014-02-04,15.760455131530762,15.90104175121344,15.190712031068815,15.70866043251601,1161700
2014-02-05,15.420088768005371,16.086023216531967,15.198111088929728,15.94543660042424,895700
2014-02-06,16.248807907104492,16.455988123900454,15.368295161146115,15.523679265268266,1505100
2014-02-07,16.418987274169922,16.53737552992938,16.019425852507247,16.093418865181743,813200
2014-02-10,16.418987274169922,16.574371330616962,16.04902362209678,16.278400691218316,876600
2014-02-11,17.765661239624023,18.05423254216903,16.38939549893275,16.50778379799223,2073100
2014-02-12,17.203311920166016,18.120821719885598,17.033128958162276,17.906243509380772,1090800
2014-02-13,16.433788299560547,17.018331673599306,16.13781759619266,17.010932229602655,3187200
2014-02-14,17.070125579833984,17.247707993631657,16.41159061892183,16.47078475685439,2217300
2014-02-17,16.263608932495117,17.033134343406598,16.24881004121606,17.033134343406598,644400
2014-02-18,15.612470626831055,16.426391164021247,15.545877038523695,16.25620676540259,2275600
2014-02-19,15.686460494995117,15.856643447981808,15.420086195503304,15.501478656192342,1519400
2014-02-20,16.145219802856445,16.278406994987048,15.553278294831411,15.627271336159511,1294300
2014-02-21,16.389394760131836,16.40419364967213,15.87144632791964,16.130419838375847,951700
2014-02-24,16.182209014892578,16.278398933070903,16.026823563928602,16.234003694780846,3948700
2014-02-25,16.06382179260254,16.35239441342432,15.864042484402095,15.923236614850262,3440700
2014-02-26,15.908441543579102,16.248807522436458,15.841847954446186,16.189613377796057,1798600
2014-02-27,16.529979705810547,16.63356909945012,15.716059210829167,15.9824335502448,1848300
2014-02-28,15.908441543579102,16.700163757381823,15.738258554150422,16.63357016824891,2822900
2014-03-05,15.901039123535156,16.049025163093482,15.782650856408281,16.049025163093482,961700
2014-03-06,15.908441543579102,16.123021199962874,15.545877231244196,15.871445732416252,1274200
2014-03-07,15.49407958984375,15.91583796675635,15.338694107597314,15.80484914303716,1356900
2014-03-10,15.346095085144043,15.642065781755868,15.242505694154806,15.538476390766629,2960700
2014-03-11,15.642064094543457,15.893639512352529,15.264700967829848,15.49407946784953,1693200
2014-03-12,15.59766960144043,15.908439167205257,15.508877692093542,15.634665407076913,813900
2014-03-13,15.309100151062012,15.77525384841861,15.153714644410023,15.76045495991848,977600
2014-03-14,14.850341796875,15.449682559577285,14.850341796875,15.279499606549384,1135600
2014-03-17,14.968730926513672,15.212906911461813,14.828145736994706,14.939134564462131,799000
2014-03-18,15.516279220581055,15.656865841231063,14.89474000552805,14.89474000552805,1213800
2014-03-19,15.686460494995117,15.760452101476684,15.235104356700528,15.568072231065296,1152500
2014-03-20,14.509974479675293,15.53107350983681,14.509974479675295,15.523674067646596,4894100
2014-03-21,14.724555969238281,14.724555969238283,14.06602099051077,14.421185827714398,3909400
2014-03-24,14.70235824584961,14.976130597001731,14.458182257197933,14.798548188100469,2152400
2014-03-25,14.613567352294922,14.865142801896628,14.443384375005424,14.798549217513845,2408800
2014-03-26,14.532175064086914,15.087120666774139,14.347193196524506,14.61356753743026,2042700
2014-03-27,14.998331069946289,15.168514059709139,14.54697483411464,14.81334919116935,2043300
2014-03-28,15.22770881652832,15.723460328028747,15.042726930316217,15.14631633497906,1885600
2014-03-31,15.612470626831055,15.79005305855078,15.27950268529425,15.338696829200826,2935800
2014-04-01,15.915838241577148,15.92323768479279,15.508877332513789,15.767852199863292,3055800
2014-04-02,16.0416259765625,16.204409493640718,15.84924468657943,15.915838264315857,4244900
2014-04-03,16.25620460510254,16.315398741142758,15.908439232278694,16.0342269477766,1618800
2014-04-04,16.315401077270508,16.781556200220937,16.0934233881606,16.463387144210266,1169100
2014-04-07,15.272102355957031,16.833349751564135,15.797451587573962,16.71496147061095,1758700
2014-04-08,15.423125267028809,16.084666296848717,15.300048070857093,16.000050174282194,2005900
2014-04-09,15.68466854095459,15.900054420931813,14.83082046549417,15.307744351391653,1588300
2014-04-10,16.07697105407715,16.446202579787887,15.43081515048553,15.43081515048553,1922100
2014-04-11,15.184662818908691,15.5538943937111,15.007739539382019,15.038508103684292,2154900
2014-04-14,15.507743835449219,15.50774383544922,15.000049954369334,15.323128012074365,1204600
2014-04-15,15.076973915100098,15.476975608210017,14.853895539913196,15.323128351722763,1887600
2014-04-16,15.653899192810059,15.692360273989001,14.976973013369557,15.10774274345264,2294400
2014-04-17,16.07697105407715,16.13081713484384,15.51543125865928,15.607739873684796,1317700
2014-04-22,16.576974868774414,16.615437409081864,16.16158970382521,16.230820809182728,2167900
2014-04-23,16.43082046508789,16.692359852056203,16.307743279125837,16.46928153550261,2509200
2014-04-24,16.58466911315918,16.746208864971,16.192359964125952,16.592361622026033,2093300
2014-04-25,16.392358779907227,16.523128480191627,16.053897234508913,16.36159021541459,1682800
2014-04-28,16.207744598388672,16.346206820323957,16.0231287915403,16.261590691986612,1032200
2014-04-29,16.192359924316406,16.60005409008101,16.184668882664507,16.26928354559977,1088700
2014-04-30,16.192359924316406,16.515437959949704,16.0615902082935,16.23082246855611,1530400
2014-05-02,16.80774688720703,16.992362692036156,16.253898005523663,16.376976675939073,2111000
2014-05-05,16.653900146484375,17.069286820140725,16.484669353807366,17.069286820140725,977300
2014-05-06,16.80774688720703,17.00774770923758,16.51543742916392,16.530822446365345,1225400
2014-05-07,16.576974868774414,16.80005320096994,16.46928269030534,16.6692834983164,1784400
2014-05-08,16.200050354003906,16.61543697530455,16.115435701928327,16.61543697530455,1328600
2014-05-09,16.330820083618164,16.66928309413757,16.15389680408142,16.200050384135384,1106900
2014-05-12,16.815439224243164,16.815439224243164,16.253897839688374,16.461591168200584,1108200
2014-05-13,16.761594772338867,16.91544055625327,16.56928644204877,16.74620975378859,836500
2014-05-14,16.515438079833984,16.76928500487451,16.43082341628451,16.761593963166785,1002200
2014-05-15,16.26158905029297,16.453897346411647,16.176974397693936,16.42312878197451,1096300
2014-05-16,17.069286346435547,17.223132117182576,16.538514989447695,16.646207175690215,2294600
2014-05-19,17.50774574279785,17.623130415747553,16.900050882229312,16.938513418009695,1404000
2014-05-20,17.200050354003906,17.61543541117095,17.076973191347335,17.12312676054467,1545600
2014-05-21,17.22313117980957,17.530825638949285,16.976976786254532,17.300054794594498,1648600
2014-05-22,17.30774688720703,17.607747363749272,17.22313076625578,17.323131903233783,730600
2014-05-23,17.30774688720703,17.39236300815828,17.023129959495662,17.07697751558929,755700
2014-05-26,17.469287872314453,17.669288710196913,17.253903483207274,17.253903483207274,204200
2014-05-27,16.930824279785156,17.476979191780156,16.900054245038163,17.39236453061795,938600
2014-05-28,17.19236183166504,17.307746514992484,16.77697521105121,16.992361029206066,587500
2014-05-29,16.961593627929688,17.38467282199538,16.92313254992193,17.38467282199538,713500
2014-05-30,16.776975631713867,17.223130827710428,16.753899574787283,16.830821720803744,1147500
2014-06-02,16.876977920532227,17.20005594431037,16.807746810637198,16.807746810637198,564700
2014-06-03,16.884668350219727,17.015438045343462,16.6923600613434,16.738513639858894,864900
2014-06-04,17.146211624145508,17.18467270375402,16.70774739374929,16.784671020162456,795900
2014-06-05,16.55390167236328,17.223133850203958,16.5462091629725,17.223133850203958,935800
2014-06-06,16.815439224243164,17.3077480320979,16.738515606216865,16.85390029965832,1622300
2014-06-09,17.384674072265625,17.55390488174499,16.738517938331782,16.81544156707556,1001900
2014-06-10,17.638517379760742,17.946210364036514,17.34620794430185,17.530825202063195,934900
2014-06-11,17.723133087158203,18.115440715959934,17.430823658518822,17.876978842108958,966400
2014-06-13,17.91544532775879,18.107753664206882,17.6077508156849,17.723136991310692,1006600
2014-06-16,18.015443801879883,18.069289897701672,17.730826837569758,17.961597706058093,1089200
2014-06-17,18.323137283325195,18.43852198685119,17.884674529608745,18.130828955049832,1120100
2014-06-18,18.7308292388916,18.876983961806502,18.184672888628516,18.276981520784226,1043000
2014-06-20,18.661596298217773,18.89236565514186,18.369286881105086,18.461595504192196,1107900
2014-06-23,18.346214294433594,18.769292017850635,18.238520635937785,18.715445922200765,1176300
2014-06-24,18.51544189453125,18.74621272245093,18.284672533807385,18.34621112781347,965600
2014-06-25,18.384674072265625,18.784675707663222,18.276981888580103,18.361598014159277,1218400
2014-06-26,18.30774688720703,18.546210200603316,18.084670054876316,18.538517693668368,1163500
2014-06-27,18.330829620361328,18.346214638605932,18.15390631213668,18.207752408796694,1301000
2014-06-30,18.115446090698242,18.346216992386417,17.953907779993173,18.300063398927293,1417200
2014-07-01,18.346214294433594,18.54621512627316,18.21544457619988,18.22313708517787,761500
2014-07-02,18.15390396118164,18.46159695024657,18.14621145305553,18.300058681185945,1706100
2014-07-03,18.2846736907959,18.330827272421942,17.838518489221727,18.03851929919579,859200
2014-07-04,18.384674072265625,18.461597689410695,18.223135796737346,18.353905505725177,97600
2014-07-07,18.14621353149414,18.3615993821075,18.015443812763902,18.261598232209984,1442700
2014-07-08,18.038516998291016,18.26159383702556,17.984669448200602,18.1462091640804,534500
2014-07-10,18.20775032043457,18.26159641091864,17.976980942018308,18.046210581786443,1105900
2014-07-11,18.438520431518555,18.638521252117926,18.12313491712616,18.238519610919184,1216300
2014-07-14,18.2308292388916,18.746215592805132,18.200059203579254,18.646214445236037,1677600
2014-07-15,17.892366409301758,18.34621416543972,17.69236557886841,18.238520507701114,1543200
2014-07-16,17.723133087158203,18.02313355642865,17.707748071504373,17.984671017294072,1122600
2014-07-17,17.67698097229004,17.800058183543886,17.492365155409264,17.707751008701546,2289200
2014-07-18,17.523134231567383,18.215443873731303,17.523134231567383,18.007750540923322,3157900
2014-07-21,17.538516998291016,17.653903156160727,17.284670091930348,17.600055597796754,1018100
2014-07-22,17.384674072265625,17.638521020082763,17.330827972303837,17.638521020082763,1485600
2014-07-23,17.092363357543945,17.323134227317954,17.01544120148202,17.30005670018173,1071500
2014-07-24,17.261592864990234,17.392362563482425,17.015438483639247,17.069284571160292,786300
2014-07-25,16.90774917602539,17.292365862289095,16.88467311385515,17.130827558312525,657400
2014-07-28,16.730823516845703,17.08467011455709,16.707745990700868,17.015440470514612,769800
2014-07-29,16.184669494628906,16.69236336022125,16.184669494628906,16.684670851082444,1069200
2014-07-30,15.853899002075195,16.261591717716144,15.769282868400536,16.253899208546073,993400
2014-07-31,15.45389461517334,15.930818362415472,15.438509599534344,15.707741504433402,1766700
2014-08-01,15.546202659606934,15.800051030513547,15.323125788925873,15.323125788925873,7129300
2014-08-04,15.392355918884277,15.761587488624043,15.307739800620476,15.653895314248905,923300
2014-08-05,15.169280052185059,15.476974544002276,15.053895351351638,15.376973394002858,1391600
2014-08-06,14.846199989318848,15.230816584557116,14.769277844027894,15.069278318811063,1831200
2014-08-07,15.107741355895996,15.307742187489241,14.830818369009709,14.846201919750678,852700
2014-08-08,15.038511276245117,15.207743550794763,15.000050195954469,15.07697382373193,919400
2014-08-11,15.384664535522461,15.453895643307987,15.038508996594828,15.038508996594828,1206700
2014-08-12,15.238508224487305,15.530817641847124,15.123123545927708,15.276970762137697,1044500
2014-08-13,14.930819511413574,15.507744535709914,14.807742290272719,15.307743684556971,2140400
2014-08-14,15.023125648498535,15.276972558049387,14.846200888899606,14.884663431071532,780600
2014-08-15,15.376973152160645,15.43851175611702,15.153896263017296,15.153896263017296,713000
2014-08-18,15.592358589172363,15.861590524593108,15.43081884104151,15.484664934686458,939100
2014-08-19,15.730820655822754,15.861590367895461,15.638512019631902,15.738511697242327,1203100
2014-08-20,15.623126029968262,16.16158986197455,15.538511374855661,15.838511856209958,1792200
2014-08-21,15.523126602172852,15.869280670583722,15.384664387930131,15.623126275128188,1461700
2014-08-22,15.507743835449219,15.738513247868752,15.461590246404542,15.561589933867367,781800
2014-08-25,15.89235782623291,16.03082003725964,15.569279822902498,15.615433404179445,1333400
2014-08-26,15.715436935424805,16.023129969458385,15.62312829161667,15.969283871902022,897500
2014-08-27,16.153898239135742,16.253897916002252,15.715435521681986,15.884666308377616,2236900
2014-08-28,16.215435028076172,16.423128334350526,16.03851175259616,16.03851175259616,1970300
2014-08-29,16.515438079833984,16.515438079833984,16.107745378306017,16.369284812250324,824600
2014-09-01,16.2462100982666,16.630826799324847,15.923132010689825,16.55390316567394,422200
2014-09-02,16.25389862060547,16.569285616385628,16.17697646607943,16.376977295678437,1206800
2014-09-03,16.769283294677734,16.946208047029092,16.307744545088877,16.307744545088877,1794600
2014-09-04,16.692363739013672,16.961594229000884,16.623132622389495,16.82313346294866,1920600
2014-09-05,16.66159439086914,16.95390388808225,16.63082581953924,16.80005662984417,1463300
2014-09-08,15.846205711364746,16.86928590538763,15.776974599444728,16.800054793467613,2035500
2014-09-09,15.700051307678223,15.83851353441929,15.561589080937157,15.71543632558191,1163700
2014-09-10,15.80774211883545,15.838512151957067,15.469280557673258,15.623126321693546,932800
2014-09-11,16.01543426513672,16.146203961912015,15.784664902448938,15.907742091508531,1000400
2014-09-12,16.000049591064453,16.176974337908632,15.469279752119483,15.70774162761052,2479300
2014-09-15,16.038516998291016,16.153901717116874,15.830823624086685,16.038516998291016,1348000
2014-09-16,16.07697105407715,16.45389508663965,15.930816358284943,16.153894655399135,1736700
2014-09-17,16.184669494628906,16.507746075282128,16.123129421518467,16.184669494628906,1136300
2014-09-18,16.000049591064453,16.37697514119642,15.95389601098138,16.138511798509526,1511300
2014-09-19,15.615432739257812,16.230820154595456,15.584664175448637,15.88466464176829,1688000
2014-09-22,15.269280433654785,15.507742332334455,15.146203230001019,15.507742332334455,1207600
2014-09-23,15.253896713256836,15.46928257156063,15.123126989857413,15.192358106198057,686700
2014-09-24,15.269280433654785,15.438511221879713,15.000048500463674,15.146203230001019,761300
2014-09-25,15.400050163269043,15.607743494867028,15.084664645151804,15.084664645151804,1263100
2014-09-26,15.776973724365234,15.792358741093238,15.353894567520802,15.384664600976812,2194400
2014-09-29,15.400050163269043,15.684665646840207,15.300049018190307,15.36928012872297,2031100
2014-09-30,15.215434074401855,15.538512095142716,15.192356548921804,15.192356548921804,1404600
2014-10-01,15.115428924560547,15.369275768770427,14.884659599713595,15.18466001545375,1298400
2014-10-02,14.876971244812012,15.215434287274872,14.738509024386477,15.007740956636571,1304000
2014-10-03,15.092355728149414,15.37697118483552,14.669276596281398,14.876969908260469,1008400
2014-10-06,15.630818367004395,16.153897177011345,15.276971799761984,16.153897177011345,2041200
2014-10-07,15.438509941101074,16.08466594027625,15.315432747657791,15.969281254822654,1354300
2014-10-08,15.57697582244873,15.88466887858872,15.18466662567166,15.54620578323662,1510700
2014-10-09,15.45389461517334,16.100050600052743,15.369278496354704,15.876972274874829,1216400
2014-10-10,14.96158504486084,14.961585044860838,14.961585044860838,14.961585044860838,1105400
2014-10-13,15.600051879882812,15.861591319722768,15.261588816467091,15.47697466904002,869100
2014-10-14,15.638511657714844,16.1231279517125,15.53851198241868,15.6923577495817,834500
2014-10-15,15.19235897064209,15.546205614564892,14.907741979802971,15.423128393444246,2184000
2014-10-16,14.738507270812988,15.338509665537261,14.538506472571566,14.892354490135876,2857700
2014-10-17,15.107741355895996,15.346204732331826,14.823125860041193,14.830818369009709,1927200
2014-10-20,15.115428924560547,15.115428924560547,15.115428924560547,15.115428924560547,1698000
2014-10-21,14.884661674499512,14.884661674499512,14.884661674499512,14.884661674499512,2060200
2014-10-22,14.884661674499512,15.284663262706676,14.784660543849826,14.784660543849826,1280800
2014-10-23,14.023122787475586,14.853894697562886,13.884660557928354,14.776971073681525,2318100
2014-10-24,14.0769681930542,14.384662673476209,13.76927517982821,13.923122420039213,3239600
2014-10-27,13.63081169128418,13.63081169128418,13.63081169128418,13.63081169128418,3853900
2014-10-28,14.369277954101562,14.369277954101562,13.69235184376577,13.69235184376577,2869700
2014-10-29,14.538507461547852,14.653892150291105,14.153890854273062,14.284660559434327,2512200
2014-10-30,14.615431785583496,14.915432284311176,14.223122651064841,14.85389368284919,1028700
2014-10-31,14.915433883666992,14.915433883666992,14.300047803060366,14.51543366487076,1493700
2014-11-03,14.761587142944336,14.976971523636424,14.453894122529883,14.976971523636424,847300
2014-11-04,15.276972770690918,15.276972770690918,14.538508089866797,14.884663638252476,1094600
2014-11-05,15.153897285461426,15.153897285461426,14.807741697853913,15.146204776048354,763300
2014-11-06,14.861588478088379,15.184666552272745,14.65389511599924,15.046204310879986,711100
2014-11-07,15.115428924560547,15.207737534816678,14.623120249049405,14.807736002366083,866300
2014-11-10,14.96158504486084,15.38466268173011,14.738506731721785,15.223124427825912,728000
2014-11-11,14.66158390045166,14.900047241013812,14.65389139264038,14.900047241013812,409300
2014-11-12,14.984663963317871,15.123126188663699,14.469277606306205,14.553893736727778,598000
2014-11-13,14.584661483764648,15.284665079950813,14.400045682764636,14.876970935744975,730300
2014-11-14,14.884661674499512,14.907737729883447,13.815426603438215,14.438506508328688,1059700
2014-11-17,14.74620246887207,15.2077427438507,14.453894459463386,14.992356890941716,687400
2014-11-18,15.28466510772705,15.484664458776875,14.676970144534533,14.776969820059445,820100
2014-11-19,15.461589813232422,15.884667546547327,15.338512601097317,15.384666188848957,1068300
2014-11-21,15.769281387329102,16.146205498084672,15.584665586175106,15.600050603070263,2884600
2014-11-24,15.346202850341797,16.09235852242995,15.100046995124908,16.07697350637967,1238400
2014-11-25,14.923129081726074,15.75390117382062,14.923129081726074,15.453900588874271,1295800
2014-11-26,15.015433311462402,15.192356605884914,14.846201058366105,15.046201878355197,1110300
2014-11-27,14.930819511413574,15.400052334010716,14.79235727083106,15.161588934253627,814300
2014-11-28,14.838509559631348,15.307740827452893,14.661584803466699,15.307740827452893,1351500
2014-12-01,13.861583709716797,14.392353603210086,13.700043962030486,14.392353603210086,39590929
2014-12-02,14.0692777633667,14.369278280908999,13.746199718630344,13.861584420208453,20125378
2014-12-03,14.415430068969727,14.523122248042528,13.923121287841612,14.269275349373855,1007100
2014-12-04,14.038507461547852,14.453894140006662,14.007737425871174,14.453894140006662,719000
2014-12-05,14.0538911819458,14.138505837853018,13.82312033726341,13.961582550633661,545100
2014-12-08,13.61543083190918,14.030816076442683,13.453891066060025,13.838507739648463,672800
2014-12-09,13.784659385681152,13.976967691024251,13.338504175973,13.615428605169761,1049000
2014-12-10,13.638505935668945,14.092353696011333,13.553891271114244,13.584659839898842,701200
2014-12-11,13.68465805053711,13.776965204261842,13.323117541393936,13.630810499135968,656800
2014-12-12,13.30773639678955,13.692353072618106,13.207736706640446,13.584660872888888,1384200
2014-12-15,13.053886413574219,13.584657713594572,12.76927096128209,13.315425809688836,1244100
2014-12-16,12.292346954345703,12.846195832065801,12.153885468513671,12.807733289337468,2187700
2014-12-17,12.730809211730957,12.946195041650231,12.230807911871288,12.407731200450014,1867400
2014-12-18,13.12311840057373,13.169273450429797,12.561578498755054,12.661578172384651,1710300
2014-12-19,13.361583709716797,13.492353435699151,12.923119475166917,13.015428121176406,2109000
2014-12-22,13.230812072753906,13.469273961975171,13.053887315722701,13.361581779848654,955100
2014-12-23,13.323118209838867,13.46158041456862,13.092348846753167,13.13850242593114,802900
2014-12-26,13.392351150512695,13.730814201067439,13.269273944346612,13.323120038644769,548500
2014-12-29,13.63081169128418,13.700042796230544,13.300042649779844,13.300042649779844,462500
2014-12-30,13.0846586227417,13.792353318169338,13.084658622741701,13.72312220372128,1269000
2015-01-02,12.923117637634277,13.192349560750813,12.78465688910195,13.192349560750813,2035100
2015-01-05,12.923117637634277,13.030811287198459,12.692348256217786,12.800040438586024,1391400
2015-01-06,12.884655952453613,13.215426459417197,12.730808727337012,12.930809533110244,4882200
2015-01-07,13.153888702392578,13.684660049007322,12.953887883853746,13.123118668526926,1243600
2015-01-08,13.200043678283691,13.423122045751187,12.884658133874979,13.315428383058272,1025000
2015-01-09,12.892349243164062,13.11542611921137,12.892349243164062,13.092350061079973,797200
2015-01-12,12.715425491333008,12.923117342994209,12.607731844224183,12.923117342994209,2036800
2015-01-13,12.000038146972656,12.830809939683292,12.000038146972656,12.615424116685762,4460200
2015-01-14,11.853885650634766,11.938501787527617,11.546192608110065,11.753885228414719,1776300
2015-01-15,12.053886413574219,12.23080972843016,11.869270589307654,11.869270589307654,1643300
2015-01-16,12.246194839477539,12.42311815566589,12.069270789691108,12.146194417180526,1679800
2015-01-19,11.630805015563965,12.23849916822009,11.630805015563965,12.123114490393416,463000
2015-01-20,11.615423202514648,12.130809575711137,11.615423202514648,11.730807904860947,852300
2015-01-21,11.915424346923828,11.961578670441604,11.54619269317396,11.70773172508905,1360300
2015-01-22,11.753883361816406,12.246192885271833,11.669267971959144,12.030807789709192,800700
2015-01-23,10.384649276733398,12.24619387243567,10.384649276733398,12.030808759510869,1632700
2015-01-26,10.192340850830078,10.238495169918851,9.946186438618,10.23080266113772,2078500
2015-01-27,10.5923433303833,10.74618985001454,9.830801774412043,9.961571499498115,1301300
2015-01-28,10.230803489685059,10.546189039272962,10.053879441380822,10.546189039272962,4387900
2015-01-29,10.37695598602295,10.538494991944937,9.892338968256984,10.092339781988583,3568600
2015-01-30,10.230803489685059,10.253880284299324,9.715417097178651,10.176956657454339,2612500
2015-02-02,10.207727432250977,10.238496738491449,9.961572248729071,10.2308042285318,717100
2015-02-03,10.361571311950684,10.423109908684042,10.046185820292743,10.269263416850649,2519300
2015-02-04,10.84618854522705,10.869265336100023,10.300032937247007,10.392340834336851,2361400
2015-02-05,10.807726860046387,10.94618834044524,10.57695674791768,10.730803244804164,1487000
2015-02-06,10.753881454467773,10.753881454467773,10.230803296055191,10.653881768499208,1093500
2015-02-09,10.784651756286621,10.930805767796642,10.31541895036892,10.59234342169034,857700
2015-02-10,10.96157455444336,11.107728559052799,10.638496508887712,10.746189435272276,1293900
2015-02-11,11.107728004455566,11.215420925463135,10.807727501131206,10.961574007143444,1467700
2015-02-12,11.461575508117676,11.630807034085022,11.169267509080468,11.276959698115855,1161000
2015-02-13,11.807729721069336,11.807729721069336,11.276958410901736,11.2923434267781,1572100
2015-02-18,12.0769624710083,12.215424697555276,11.738500147179952,11.876961640128897,1679200
2015-02-19,12.107731819152832,12.307732650791726,12.000039627961145,12.069270007899503,576800
2015-02-20,12.000038146972656,12.238500026836999,11.853883428967336,12.138499623359134,1162600
2015-02-23,12.376962661743164,12.569270967280259,11.79234523684688,12.061577158038002,1336200
2015-02-24,12.553886413574219,12.553886413574219,12.253885915377978,12.353885592378063,1054200
2015-02-25,12.77696418762207,12.784656695845797,12.384655071387526,12.384655071387526,647300
2015-02-26,13.169273376464844,13.169273376464844,12.461578755135257,12.800040315669806,1127800
2015-02-27,13.030811309814453,13.538505123568632,12.87696407713915,13.215427108707251,1077400
2015-03-02,12.707733154296875,13.046194714922748,12.576963448129082,12.915426475950886,874600
2015-03-03,12.761578559875488,12.88465575116769,12.515424177291083,12.676962440663655,654200
2015-03-04,12.446194648742676,12.730810139422955,12.338502459533494,12.469270708032623,2044700
2015-03-05,12.500039100646973,12.623116291339214,12.307730806790865,12.500039100646973,1064900
2015-03-06,12.523118019104004,12.730809884535445,12.307732177801908,12.469270458381473,715900
2015-03-09,12.446194648742676,12.692349062475687,12.3692710276521,12.523118269833251,1605800
2015-03-10,12.538501739501953,12.81542618676523,11.992346820950521,12.084654725505608,1537200
2015-03-11,12.376962661743164,12.523117384766218,12.215423655748085,12.41542373597221,855500
2015-03-12,13.07696533203125,13.184657518204082,12.57696400983396,12.57696400983396,895400
2015-03-13,13.207735061645508,13.207735061645508,12.57696402659924,12.692348721537655,1501700
2015-03-16,13.07696533203125,13.500043035306803,12.900042035548454,13.261581137125818,1063600
2015-03-17,13.300043106079102,13.400042779323606,12.90004147870922,13.069272259275278,1116500
2015-03-18,13.600043296813965,13.72312049221714,13.00004086882656,13.161580604790664,1133100
2015-03-19,13.738507270812988,14.076968867991518,13.623121101524395,13.892353051204296,853700
2015-03-20,14.692357063293457,14.746203162253579,13.923123724557634,13.923123724557634,1596700
2015-03-23,14.923129081726074,15.384669458933358,14.623128496779726,14.623128496779726,1258700
2015-03-24,14.446200370788574,15.284664696280961,14.276968123722927,14.923124144601388,2300100
2015-03-25,14.21543025970459,14.600046888812589,13.869276173824993,14.600046888812589,884400
2015-03-26,13.692351341247559,14.130815528693981,13.39235084153853,14.000045816759995,1048100
2015-03-27,12.961581230163574,13.730814520176889,12.846196530100789,13.29235177962067,1383700
2015-03-30,12.869270324707031,13.06157861336265,12.63080845758889,12.961578948827883,1054200
2015-03-31,13.623120307922363,13.70004392723495,12.961580703104538,12.961580703104538,2426500
2015-04-01,14.000045776367188,14.153891546483536,13.615429150282331,13.623120191671555,2012000
2015-04-02,14.000045776367188,14.230815165139706,13.838506030469633,14.00004577636719,1303800
2015-04-06,14.461584091186523,14.59235379855899,14.069276436265067,14.153891093603056,1097900
2015-04-07,14.358898162841797,14.562904554343127,14.099967261432539,14.437362389816254,543100
2015-04-08,14.123507499694824,14.531520297754268,13.990118757890034,14.531520297754268,849300
2015-04-09,14.045045852661133,14.390287629629508,14.00581447880197,14.021507626978028,831800
2015-04-10,13.770419120788574,14.225509855071449,13.542874501937485,13.974425518443752,1806500
2015-04-13,13.825345993041992,14.131354860360492,13.67626409763366,13.67626409763366,1572600
2015-04-14,13.511489868164062,13.997966952460962,13.401640831566423,13.911656139945169,756400
2015-04-15,13.98227310180664,14.13920157183357,13.535028907784936,13.6134931427984,1606800
2015-04-16,14.201972007751465,14.201972007751465,13.8881165787044,13.8881165787044,680000
2015-04-17,14.201972007751465,14.515827436798528,13.958734237312582,14.123507776344514,733100
2015-04-20,14.021505355834961,14.633523069759423,13.754727866377365,14.366745580301828,1023100
2015-04-22,14.045045852661133,14.186281193083696,13.362410369393395,14.092123800608327,1416200
2015-04-23,14.08427619934082,14.162738932999417,13.856730081304892,13.856730081304892,6490000
2015-04-24,14.241203308105469,14.343207257428409,13.872423367784275,14.084276342611245,1391000
2015-04-27,13.98227310180664,14.31182169159855,13.793959835722807,14.31182169159855,798200
2015-04-28,13.966578483581543,14.037196137993345,13.605645135770683,14.037196137993345,687700
